HourUTC;HourDK;ConnectedArea;SharePPM;ShareMWh
2024-12-28 17:00:00;2024-12-28 18:00:00;GE;0;0,000000
2024-12-28 17:00:00;2024-12-28 18:00:00;NL;0;0,000000
2024-12-28 16:00:00;2024-12-28 17:00:00;DK2;296550;1224,869683
2024-12-28 16:00:00;2024-12-28 17:00:00;DK1;634721;2621,643239
2024-12-28 16:00:00;2024-12-28 17:00:00;NO2;31325;129,386916
2024-12-28 16:00:00;2024-12-28 17:00:00;SE;37402;154,486625
2024-12-28 16:00:00;2024-12-28 17:00:00;GE;0;0,000000
2024-12-28 16:00:00;2024-12-28 17:00:00;NL;0;0,000000
2024-12-28 15:00:00;2024-12-28 16:00:00;DK2;316073;1153,668889
2024-12-28 15:00:00;2024-12-28 16:00:00;DK1;661324;2413,833869
2024-12-28 15:00:00;2024-12-28 16:00:00;NO2;10979;40,074393
2024-12-28 15:00:00;2024-12-28 16:00:00;SE;11622;42,422598
2024-12-28 15:00:00;2024-12-28 16:00:00;GE;0;0,000000
2024-12-28 15:00:00;2024-12-28 16:00:00;NL;0;0,000000
2024-12-28 14:00:00;2024-12-28 15:00:00;DK1;568395;2285,678073
2024-12-28 14:00:00;2024-12-28 15:00:00;DK2;260944;1049,331030
2024-12-28 14:00:00;2024-12-28 15:00:00;NO2;77279;310,763802
2024-12-28 14:00:00;2024-12-28 15:00:00;SE;79947;321,492277
2024-12-28 14:00:00;2024-12-28 15:00:00;GE;0;0,000000
2024-12-28 14:00:00;2024-12-28 15:00:00;NL;13433;54,018753
2024-12-28 13:00:00;2024-12-28 14:00:00;DK1;415052;2156,615099
2024-12-28 13:00:00;2024-12-28 14:00:00;DK2;198620;1032,035470
2024-12-28 13:00:00;2024-12-28 14:00:00;NO2;152368;791,706346
2024-12-28 13:00:00;2024-12-28 14:00:00;SE;172008;893,759023
2024-12-28 13:00:00;2024-12-28 14:00:00;GE;0;0,000000
2024-12-28 13:00:00;2024-12-28 14:00:00;NL;61950;321,893395
2024-12-28 12:00:00;2024-12-28 13:00:00;DK1;369915;2025,581304
2024-12-28 12:00:00;2024-12-28 13:00:00;DK2;184796;1011,907434
2024-12-28 12:00:00;2024-12-28 13:00:00;NO2;215161;1178,183814
2024-12-28 12:00:00;2024-12-28 13:00:00;SE;219968;1204,505960
2024-12-28 12:00:00;2024-12-28 13:00:00;GE;0;0,000000
2024-12-28 12:00:00;2024-12-28 13:00:00;NL;10157;55,622341
2024-12-28 11:00:00;2024-12-28 12:00:00;DK1;340681;1877,810750
2024-12-28 11:00:00;2024-12-28 12:00:00;DK2;181136;998,409569
2024-12-28 11:00:00;2024-12-28 12:00:00;NO2;209982;1157,406357
2024-12-28 11:00:00;2024-12-28 12:00:00;SE;228233;1258,008291
2024-12-28 11:00:00;2024-12-28 12:00:00;GE;0;0,000000
2024-12-28 11:00:00;2024-12-28 12:00:00;NL;39966;220,291793
2024-12-28 10:00:00;2024-12-28 11:00:00;DK1;318971;1730,954638
2024-12-28 10:00:00;2024-12-28 11:00:00;DK2;171920;932,956055
2024-12-28 10:00:00;2024-12-28 11:00:00;NO2;230723;1252,059520
2024-12-28 10:00:00;2024-12-28 11:00:00;SE;252966;1372,767411
2024-12-28 10:00:00;2024-12-28 11:00:00;GE;0;0,000000
2024-12-28 10:00:00;2024-12-28 11:00:00;NL;25417;137,935141
2024-12-28 09:00:00;2024-12-28 10:00:00;DK2;191002;920,406515
2024-12-28 09:00:00;2024-12-28 10:00:00;DK1;334058;1609,761851
2024-12-28 09:00:00;2024-12-28 10:00:00;NO2;209549;1009,780712
2024-12-28 09:00:00;2024-12-28 10:00:00;SE;228248;1099,887485
2024-12-28 09:00:00;2024-12-28 10:00:00;GE;0;0,000000
2024-12-28 09:00:00;2024-12-28 10:00:00;NL;37139;178,970267
2024-12-28 08:00:00;2024-12-28 09:00:00;DK1;414590;1572,759491
2024-12-28 08:00:00;2024-12-28 09:00:00;DK2;260001;986,325068
2024-12-28 08:00:00;2024-12-28 09:00:00;NO2;146018;553,925582
2024-12-28 08:00:00;2024-12-28 09:00:00;SE;163635;620,755090
2024-12-28 08:00:00;2024-12-28 09:00:00;GE;0;0,000000
2024-12-28 08:00:00;2024-12-28 09:00:00;NL;15754;59,764350
2024-12-28 07:00:00;2024-12-28 08:00:00;DK2;287713;970,528853
2024-12-28 07:00:00;2024-12-28 08:00:00;DK1;433922;1463,729447
2024-12-28 07:00:00;2024-12-28 08:00:00;NO2;129352;436,340216
2024-12-28 07:00:00;2024-12-28 08:00:00;SE;140933;475,402819
2024-12-28 07:00:00;2024-12-28 08:00:00;GE;0;0,000000
2024-12-28 07:00:00;2024-12-28 08:00:00;NL;8078;27,252029
2024-12-28 06:00:00;2024-12-28 07:00:00;DK1;374366;1369,699863
2024-12-28 06:00:00;2024-12-28 07:00:00;DK2;248196;908,081469
2024-12-28 06:00:00;2024-12-28 07:00:00;NO2;176514;645,814595
2024-12-28 06:00:00;2024-12-28 07:00:00;SE;183241;670,427908
2024-12-28 06:00:00;2024-12-28 07:00:00;GE;0;0,000000
2024-12-28 06:00:00;2024-12-28 07:00:00;NL;17680;64,688753
2024-12-28 05:00:00;2024-12-28 06:00:00;DK2;242276;876,443017
2024-12-28 05:00:00;2024-12-28 06:00:00;DK1;347184;1255,950843
2024-12-28 05:00:00;2024-12-28 06:00:00;NO2;189618;685,952775
2024-12-28 05:00:00;2024-12-28 06:00:00;SE;209669;758,485818
2024-12-28 05:00:00;2024-12-28 06:00:00;GE;0;0,000000
2024-12-28 05:00:00;2024-12-28 06:00:00;NL;11251;40,700963
2024-12-28 04:00:00;2024-12-28 05:00:00;DK2;223520;862,332125
2024-12-28 04:00:00;2024-12-28 05:00:00;DK1;313863;1210,874763
2024-12-28 04:00:00;2024-12-28 05:00:00;NO2;208708;805,189090
2024-12-28 04:00:00;2024-12-28 05:00:00;SE;235654;909,146485
2024-12-28 04:00:00;2024-12-28 05:00:00;GE;0;0,000000
2024-12-28 04:00:00;2024-12-28 05:00:00;NL;18253;70,420874
2024-12-28 03:00:00;2024-12-28 04:00:00;DK1;328315;1262,565644
2024-12-28 03:00:00;2024-12-28 04:00:00;DK2;241505;928,732188
2024-12-28 03:00:00;2024-12-28 04:00:00;NO2;188060;723,203555
2024-12-28 03:00:00;2024-12-28 04:00:00;SE;224055;861,624372
2024-12-28 03:00:00;2024-12-28 04:00:00;GE;0;0,000000
2024-12-28 03:00:00;2024-12-28 04:00:00;NL;18062;69,461380
2024-12-28 02:00:00;2024-12-28 03:00:00;DK1;287425;1236,055549
2024-12-28 02:00:00;2024-12-28 03:00:00;DK2;208444;896,402595
2024-12-28 02:00:00;2024-12-28 03:00:00;NO2;225435;969,472876
2024-12-28 02:00:00;2024-12-28 03:00:00;SE;263743;1134,210111
2024-12-28 02:00:00;2024-12-28 03:00:00;GE;0;0,000000
2024-12-28 02:00:00;2024-12-28 03:00:00;NL;14950;64,295012
2024-12-28 01:00:00;2024-12-28 02:00:00;DK2;193525;871,158216
2024-12-28 01:00:00;2024-12-28 02:00:00;DK1;289641;1303,825147
2024-12-28 01:00:00;2024-12-28 02:00:00;NO2;226197;1018,229804
2024-12-28 01:00:00;2024-12-28 02:00:00;SE;259507;1168,177325
2024-12-28 01:00:00;2024-12-28 02:00:00;GE;0;0,000000
2024-12-28 01:00:00;2024-12-28 02:00:00;NL;31127;140,120612
2024-12-28 00:00:00;2024-12-28 01:00:00;DK2;195176;887,635779
2024-12-28 00:00:00;2024-12-28 01:00:00;DK1;270590;1230,606141
2024-12-28 00:00:00;2024-12-28 01:00:00;NO2;239016;1087,010948
2024-12-28 00:00:00;2024-12-28 01:00:00;SE;272651;1239,978489
2024-12-28 00:00:00;2024-12-28 01:00:00;GE;0;0,000000
2024-12-28 00:00:00;2024-12-28 01:00:00;NL;22565;102,622712
2024-12-27 23:00:00;2024-12-28 00:00:00;DK1;270591;1207,009608
2024-12-27 23:00:00;2024-12-28 00:00:00;DK2;203198;906,395008
2024-12-27 23:00:00;2024-12-28 00:00:00;NO2;245485;1095,021903
2024-12-27 23:00:00;2024-12-28 00:00:00;SE;249017;1110,774596
2024-12-27 23:00:00;2024-12-28 00:00:00;GE;0;0,000000
2024-12-27 23:00:00;2024-12-28 00:00:00;NL;31706;141,431649
2024-12-27 22:00:00;2024-12-27 23:00:00;DK1;314842;1250,679459
2024-12-27 22:00:00;2024-12-27 23:00:00;DK2;247695;983,947048
2024-12-27 22:00:00;2024-12-27 23:00:00;NO2;192199;763,494208
2024-12-27 22:00:00;2024-12-27 23:00:00;SE;219701;872,743532
2024-12-27 22:00:00;2024-12-27 23:00:00;GE;0;0,000000
2024-12-27 22:00:00;2024-12-27 23:00:00;NL;25561;101,539142
2024-12-27 21:00:00;2024-12-27 22:00:00;DK1;278206;1157,501168
2024-12-27 21:00:00;2024-12-27 22:00:00;DK2;231922;964,930466
2024-12-27 21:00:00;2024-12-27 22:00:00;NO2;211273;879,021012
2024-12-27 21:00:00;2024-12-27 22:00:00;SE;249234;1036,962121
2024-12-27 21:00:00;2024-12-27 22:00:00;GE;0;0,000000
2024-12-27 21:00:00;2024-12-27 22:00:00;NL;29362;122,165473
2024-12-27 20:00:00;2024-12-27 21:00:00;DK2;258232;1028,311357
2024-12-27 20:00:00;2024-12-27 21:00:00;DK1;337780;1345,080218
2024-12-27 20:00:00;2024-12-27 21:00:00;NO2;178310;710,051206
2024-12-27 20:00:00;2024-12-27 21:00:00;SE;214657;854,791128
2024-12-27 20:00:00;2024-12-27 21:00:00;GE;0;0,000000
2024-12-27 20:00:00;2024-12-27 21:00:00;NL;11017;43,873614
2024-12-27 19:00:00;2024-12-27 20:00:00;DK1;280161;1160,114484
2024-12-27 19:00:00;2024-12-27 20:00:00;DK2;233338;966,223854
2024-12-27 19:00:00;2024-12-27 20:00:00;NO2;205714;851,836995
2024-12-27 19:00:00;2024-12-27 20:00:00;SE;254832;1055,228094
2024-12-27 19:00:00;2024-12-27 20:00:00;GE;0;0,000000
2024-12-27 19:00:00;2024-12-27 20:00:00;NL;25952;107,466859
2024-12-27 18:00:00;2024-12-27 19:00:00;DK1;252949;1238,732441
2024-12-27 18:00:00;2024-12-27 19:00:00;DK2;197249;965,961006
2024-12-27 18:00:00;2024-12-27 19:00:00;NO2;236509;1158,223564
2024-12-27 18:00:00;2024-12-27 19:00:00;SE;293768;1438,626665
2024-12-27 18:00:00;2024-12-27 19:00:00;GE;0;0,000000
2024-12-27 18:00:00;2024-12-27 19:00:00;NL;19522;95,603153
2024-12-27 17:00:00;2024-12-27 18:00:00;DK1;244081;1268,296877
2024-12-27 17:00:00;2024-12-27 18:00:00;DK2;195172;1014,154398
2024-12-27 17:00:00;2024-12-27 18:00:00;NO2;231606;1203,474867
2024-12-27 17:00:00;2024-12-27 18:00:00;SE;292699;1520,923457
2024-12-27 17:00:00;2024-12-27 18:00:00;GE;0;0,000000
2024-12-27 17:00:00;2024-12-27 18:00:00;NL;36440;189,353032
2024-12-27 16:00:00;2024-12-27 17:00:00;DK1;279197;1291,712502
2024-12-27 16:00:00;2024-12-27 17:00:00;DK2;230244;1065,233521
2024-12-27 16:00:00;2024-12-27 17:00:00;NO2;189254;875,591949
2024-12-27 16:00:00;2024-12-27 17:00:00;SE;222684;1030,255757
2024-12-27 16:00:00;2024-12-27 17:00:00;GE;0;0,000000
2024-12-27 16:00:00;2024-12-27 17:00:00;NL;78618;363,729766
2024-12-27 15:00:00;2024-12-27 16:00:00;DK2;242265;1078,578457
2024-12-27 15:00:00;2024-12-27 16:00:00;DK1;297199;1323,145791
2024-12-27 15:00:00;2024-12-27 16:00:00;NO2;180351;802,932327
2024-12-27 15:00:00;2024-12-27 16:00:00;SE;206894;921,103345
2024-12-27 15:00:00;2024-12-27 16:00:00;GE;0;0,000000
2024-12-27 15:00:00;2024-12-27 16:00:00;NL;73289;326,286610
2024-12-27 14:00:00;2024-12-27 15:00:00;DK2;238303;1128,018473
2024-12-27 14:00:00;2024-12-27 15:00:00;DK1;272181;1288,377999
2024-12-27 14:00:00;2024-12-27 15:00:00;NO2;193461;915,753467
2024-12-27 14:00:00;2024-12-27 15:00:00;SE;214669;1016,146087
2024-12-27 14:00:00;2024-12-27 15:00:00;GE;0;0,000000
2024-12-27 14:00:00;2024-12-27 15:00:00;NL;81383;385,232945
2024-12-27 13:00:00;2024-12-27 14:00:00;NL;91008;485,562650
2024-12-27 13:00:00;2024-12-27 14:00:00;GE;0;0,000000
2024-12-27 13:00:00;2024-12-27 14:00:00;SE;235587;1256,935633
2024-12-27 13:00:00;2024-12-27 14:00:00;NO2;220012;1173,838366
2024-12-27 13:00:00;2024-12-27 14:00:00;DK2;217370;1159,740957
2024-12-27 13:00:00;2024-12-27 14:00:00;DK1;236021;1259,252386
2024-12-27 12:00:00;2024-12-27 13:00:00;DK2;197112;1109,963179
2024-12-27 12:00:00;2024-12-27 13:00:00;DK1;227094;1278,796907
2024-12-27 12:00:00;2024-12-27 13:00:00;NO2;262465;1477,976640
2024-12-27 12:00:00;2024-12-27 13:00:00;SE;295446;1663,695224
2024-12-27 12:00:00;2024-12-27 13:00:00;GE;0;0,000000
2024-12-27 12:00:00;2024-12-27 13:00:00;NL;17881;100,691592
2024-12-27 11:00:00;2024-12-27 12:00:00;DK2;186995;1043,728331
2024-12-27 11:00:00;2024-12-27 12:00:00;DK1;231922;1294,494514
2024-12-27 11:00:00;2024-12-27 12:00:00;NO2;279404;1559,513953
2024-12-27 11:00:00;2024-12-27 12:00:00;SE;301677;1683,836346
2024-12-27 11:00:00;2024-12-27 12:00:00;GE;0;0,000000
2024-12-27 11:00:00;2024-12-27 12:00:00;NL;0;0,000000
2024-12-27 10:00:00;2024-12-27 11:00:00;DK1;234422;1274,056309
2024-12-27 10:00:00;2024-12-27 11:00:00;DK2;180026;978,424838
2024-12-27 10:00:00;2024-12-27 11:00:00;NO2;268012;1456,613920
2024-12-27 10:00:00;2024-12-27 11:00:00;SE;317539;1725,787487
2024-12-27 10:00:00;2024-12-27 11:00:00;GE;0;0,000000
2024-12-27 10:00:00;2024-12-27 11:00:00;NL;0;0,000000
2024-12-27 09:00:00;2024-12-27 10:00:00;DK2;180092;937,852300
2024-12-27 09:00:00;2024-12-27 10:00:00;DK1;236500;1231,603425
2024-12-27 09:00:00;2024-12-27 10:00:00;NO2;265023;1380,142911
2024-12-27 09:00:00;2024-12-27 10:00:00;SE;318383;1658,022796
2024-12-27 09:00:00;2024-12-27 10:00:00;GE;0;0,000000
2024-12-27 09:00:00;2024-12-27 10:00:00;NL;0;0,000000
2024-12-27 08:00:00;2024-12-27 09:00:00;NL;0;0,000000
2024-12-27 08:00:00;2024-12-27 09:00:00;GE;0;0,000000
2024-12-27 08:00:00;2024-12-27 09:00:00;SE;295833;1318,656437
2024-12-27 08:00:00;2024-12-27 09:00:00;NO2;247037;1101,151554
2024-12-27 08:00:00;2024-12-27 09:00:00;DK2;198210;883,509121
2024-12-27 08:00:00;2024-12-27 09:00:00;DK1;258917;1154,104673
2024-12-27 07:00:00;2024-12-27 08:00:00;DK2;228907;821,995217
2024-12-27 07:00:00;2024-12-27 08:00:00;DK1;298978;1073,620401
2024-12-27 07:00:00;2024-12-27 08:00:00;NO2;207612;745,527969
2024-12-27 07:00:00;2024-12-27 08:00:00;SE;244800;879,066080
2024-12-27 07:00:00;2024-12-27 08:00:00;GE;0;0,000000
2024-12-27 07:00:00;2024-12-27 08:00:00;NL;19701;70,746507
2024-12-27 06:00:00;2024-12-27 07:00:00;DK2;275950;845,016749
2024-12-27 06:00:00;2024-12-27 07:00:00;DK1;337952;1034,880832
2024-12-27 06:00:00;2024-12-27 07:00:00;NO2;177245;542,762052
2024-12-27 06:00:00;2024-12-27 07:00:00;SE;202641;620,529016
2024-12-27 06:00:00;2024-12-27 07:00:00;GE;0;0,000000
2024-12-27 06:00:00;2024-12-27 07:00:00;NL;6210;19,018673
2024-12-27 05:00:00;2024-12-27 06:00:00;DK1;261850;890,676676
2024-12-27 05:00:00;2024-12-27 06:00:00;DK2;245091;833,669926
2024-12-27 05:00:00;2024-12-27 06:00:00;NO2;214457;729,469610
2024-12-27 05:00:00;2024-12-27 06:00:00;SE;271207;922,501673
2024-12-27 05:00:00;2024-12-27 06:00:00;GE;0;0,000000
2024-12-27 05:00:00;2024-12-27 06:00:00;NL;7393;25,147682
2024-12-27 04:00:00;2024-12-27 05:00:00;DK2;262717;865,758038
2024-12-27 04:00:00;2024-12-27 05:00:00;DK1;233565;769,690531
2024-12-27 04:00:00;2024-12-27 05:00:00;NO2;213005;701,938034
2024-12-27 04:00:00;2024-12-27 05:00:00;SE;267857;882,696023
2024-12-27 04:00:00;2024-12-27 05:00:00;GE;0;0,000000
2024-12-27 04:00:00;2024-12-27 05:00:00;NL;22854;75,315183
2024-12-27 03:00:00;2024-12-27 04:00:00;DK2;213664;846,580127
2024-12-27 03:00:00;2024-12-27 04:00:00;DK1;179591;711,577504
2024-12-27 03:00:00;2024-12-27 04:00:00;NO2;253736;1005,353999
2024-12-27 03:00:00;2024-12-27 04:00:00;SE;326731;1294,576348
2024-12-27 03:00:00;2024-12-27 04:00:00;GE;0;0,000000
2024-12-27 03:00:00;2024-12-27 04:00:00;NL;26276;104,112959
2024-12-27 02:00:00;2024-12-27 03:00:00;DK1;160131;706,885567
2024-12-27 02:00:00;2024-12-27 03:00:00;DK2;195745;864,101943
2024-12-27 02:00:00;2024-12-27 03:00:00;NO2;287556;1269,389851
2024-12-27 02:00:00;2024-12-27 03:00:00;SE;344520;1520,854941
2024-12-27 02:00:00;2024-12-27 03:00:00;GE;0;0,000000
2024-12-27 02:00:00;2024-12-27 03:00:00;NL;12045;53,172165
2024-12-27 01:00:00;2024-12-27 02:00:00;DK1;162535;736,933030
2024-12-27 01:00:00;2024-12-27 02:00:00;DK2;194665;882,613296
2024-12-27 01:00:00;2024-12-27 02:00:00;NO2;280561;1272,061245
2024-12-27 01:00:00;2024-12-27 02:00:00;SE;362237;1642,383054
2024-12-27 01:00:00;2024-12-27 02:00:00;GE;0;0,000000
2024-12-27 01:00:00;2024-12-27 02:00:00;NL;0;0,000000
2024-12-27 00:00:00;2024-12-27 01:00:00;DK2;193107;888,454274
2024-12-27 00:00:00;2024-12-27 01:00:00;DK1;173946;800,297019
2024-12-27 00:00:00;2024-12-27 01:00:00;NO2;287232;1321,507845
2024-12-27 00:00:00;2024-12-27 01:00:00;SE;345713;1590,571586
2024-12-27 00:00:00;2024-12-27 01:00:00;GE;0;0,000000
2024-12-27 00:00:00;2024-12-27 01:00:00;NL;0;0,000000
2024-12-26 23:00:00;2024-12-27 00:00:00;DK1;196725;893,444917
2024-12-26 23:00:00;2024-12-27 00:00:00;DK2;220804;1002,804103
2024-12-26 23:00:00;2024-12-27 00:00:00;NO2;264104;1199,456727
2024-12-26 23:00:00;2024-12-27 00:00:00;SE;318365;1445,885280
2024-12-26 23:00:00;2024-12-27 00:00:00;GE;0;0,000000
2024-12-26 23:00:00;2024-12-27 00:00:00;NL;0;0,000000
2024-12-26 22:00:00;2024-12-26 23:00:00;DK2;246880;1109,885803
2024-12-26 22:00:00;2024-12-26 23:00:00;DK1;222814;1001,693880
2024-12-26 22:00:00;2024-12-26 23:00:00;NO2;242871;1091,861861
2024-12-26 22:00:00;2024-12-26 23:00:00;SE;285185;1282,091786
2024-12-26 22:00:00;2024-12-26 23:00:00;GE;0;0,000000
2024-12-26 22:00:00;2024-12-26 23:00:00;NL;2246;10,100643
2024-12-26 21:00:00;2024-12-26 22:00:00;DK1;257509;1202,681776
2024-12-26 21:00:00;2024-12-26 22:00:00;DK2;237551;1109,468415
2024-12-26 21:00:00;2024-12-26 22:00:00;NO2;214416;1001,417338
2024-12-26 21:00:00;2024-12-26 22:00:00;SE;269341;1257,942608
2024-12-26 21:00:00;2024-12-26 22:00:00;GE;0;0,000000
2024-12-26 21:00:00;2024-12-26 22:00:00;NL;21182;98,930879
2024-12-26 20:00:00;2024-12-26 21:00:00;DK1;251551;1192,009889
2024-12-26 20:00:00;2024-12-26 21:00:00;DK2;239579;1135,279195
2024-12-26 20:00:00;2024-12-26 21:00:00;NO2;214828;1017,997263
2024-12-26 20:00:00;2024-12-26 21:00:00;SE;259744;1230,834271
2024-12-26 20:00:00;2024-12-26 21:00:00;GE;0;0,000000
2024-12-26 20:00:00;2024-12-26 21:00:00;NL;34296;162,520291
2024-12-26 19:00:00;2024-12-26 20:00:00;DK1;270007;1341,763634
2024-12-26 19:00:00;2024-12-26 20:00:00;DK2;238174;1183,575549
2024-12-26 19:00:00;2024-12-26 20:00:00;NO2;210381;1045,461982
2024-12-26 19:00:00;2024-12-26 20:00:00;SE;260609;1295,059952
2024-12-26 19:00:00;2024-12-26 20:00:00;GE;0;0,000000
2024-12-26 19:00:00;2024-12-26 20:00:00;NL;20826;103,496498
2024-12-26 18:00:00;2024-12-26 19:00:00;DK1;266173;1361,623949
2024-12-26 18:00:00;2024-12-26 19:00:00;DK2;232548;1189,615889
2024-12-26 18:00:00;2024-12-26 19:00:00;NO2;210649;1077,590074
2024-12-26 18:00:00;2024-12-26 19:00:00;SE;256848;1313,922149
2024-12-26 18:00:00;2024-12-26 19:00:00;GE;0;0,000000
2024-12-26 18:00:00;2024-12-26 19:00:00;NL;33779;172,798775
2024-12-26 17:00:00;2024-12-26 18:00:00;DK1;266178;1401,202911
2024-12-26 17:00:00;2024-12-26 18:00:00;DK2;223934;1178,825852
2024-12-26 17:00:00;2024-12-26 18:00:00;NO2;231639;1219,386328
2024-12-26 17:00:00;2024-12-26 18:00:00;SE;278247;1464,740829
2024-12-26 17:00:00;2024-12-26 18:00:00;GE;0;0,000000
2024-12-26 17:00:00;2024-12-26 18:00:00;NL;0;0,000000
2024-12-26 16:00:00;2024-12-26 17:00:00;DK2;225329;1203,542301
2024-12-26 16:00:00;2024-12-26 17:00:00;DK1;259888;1388,133651
2024-12-26 16:00:00;2024-12-26 17:00:00;NO2;225768;1205,889429
2024-12-26 16:00:00;2024-12-26 17:00:00;SE;265390;1417,516487
2024-12-26 16:00:00;2024-12-26 17:00:00;GE;0;0,000000
2024-12-26 16:00:00;2024-12-26 17:00:00;NL;23622;126,174132
2024-12-26 15:00:00;2024-12-26 16:00:00;DK1;263550;1378,600875
2024-12-26 15:00:00;2024-12-26 16:00:00;DK2;225592;1180,047300
2024-12-26 15:00:00;2024-12-26 16:00:00;NO2;198676;1039,253392
2024-12-26 15:00:00;2024-12-26 16:00:00;SE;229735;1201,719216
2024-12-26 15:00:00;2024-12-26 16:00:00;GE;0;0,000000
2024-12-26 15:00:00;2024-12-26 16:00:00;NL;82445;431,260609
2024-12-26 14:00:00;2024-12-26 15:00:00;DK2;224826;1146,861295
2024-12-26 14:00:00;2024-12-26 15:00:00;DK1;284813;1452,861021
2024-12-26 14:00:00;2024-12-26 15:00:00;NO2;189380;966,048267
2024-12-26 14:00:00;2024-12-26 15:00:00;SE;224368;1144,523137
2024-12-26 14:00:00;2024-12-26 15:00:00;GE;0;0,000000
2024-12-26 14:00:00;2024-12-26 15:00:00;NL;76610;390,797510
2024-12-26 13:00:00;2024-12-26 14:00:00;DK2;215218;1101,959185
2024-12-26 13:00:00;2024-12-26 14:00:00;DK1;295181;1511,381985
2024-12-26 13:00:00;2024-12-26 14:00:00;NO2;212623;1088,672524
2024-12-26 13:00:00;2024-12-26 14:00:00;SE;255719;1309,331358
2024-12-26 13:00:00;2024-12-26 14:00:00;GE;0;0,000000
2024-12-26 13:00:00;2024-12-26 14:00:00;NL;21255;108,833958
2024-12-26 12:00:00;2024-12-26 13:00:00;NL;0;0,000000
2024-12-26 12:00:00;2024-12-26 13:00:00;GE;0;0,000000
2024-12-26 12:00:00;2024-12-26 13:00:00;SE;246410;1280,702241
2024-12-26 12:00:00;2024-12-26 13:00:00;NO2;211731;1100,461242
2024-12-26 12:00:00;2024-12-26 13:00:00;DK1;323621;1682,006335
2024-12-26 12:00:00;2024-12-26 13:00:00;DK2;218236;1134,272264
2024-12-26 11:00:00;2024-12-26 12:00:00;DK2;234000;1241,321262
2024-12-26 11:00:00;2024-12-26 12:00:00;DK1;345338;1831,948784
2024-12-26 11:00:00;2024-12-26 12:00:00;NO2;188052;997,578232
2024-12-26 11:00:00;2024-12-26 12:00:00;SE;232609;1233,942407
2024-12-26 11:00:00;2024-12-26 12:00:00;GE;0;0,000000
2024-12-26 11:00:00;2024-12-26 12:00:00;NL;0;0,000000
2024-12-26 10:00:00;2024-12-26 11:00:00;NO2;193010;1026,531586
2024-12-26 10:00:00;2024-12-26 11:00:00;SE;238170;1266,717421
2024-12-26 10:00:00;2024-12-26 11:00:00;GE;0;0,000000
2024-12-26 10:00:00;2024-12-26 11:00:00;NL;0;0,000000
2024-12-26 10:00:00;2024-12-26 11:00:00;DK2;237107;1261,060843
2024-12-26 10:00:00;2024-12-26 11:00:00;DK1;331710;1764,211671
2024-12-26 09:00:00;2024-12-26 10:00:00;DK1;325258;1693,824455
2024-12-26 09:00:00;2024-12-26 10:00:00;DK2;244338;1272,424348
2024-12-26 09:00:00;2024-12-26 10:00:00;NO2;196886;1025,312134
2024-12-26 09:00:00;2024-12-26 10:00:00;SE;233516;1216,064615
2024-12-26 09:00:00;2024-12-26 10:00:00;GE;0;0,000000
2024-12-26 09:00:00;2024-12-26 10:00:00;NL;0;0,000000
2024-12-26 08:00:00;2024-12-26 09:00:00;DK1;395547;1821,630033
2024-12-26 08:00:00;2024-12-26 09:00:00;DK2;287660;1324,772920
2024-12-26 08:00:00;2024-12-26 09:00:00;NO2;143122;659,127127
2024-12-26 08:00:00;2024-12-26 09:00:00;SE;173668;799,803064
2024-12-26 08:00:00;2024-12-26 09:00:00;GE;0;0,000000
2024-12-26 08:00:00;2024-12-26 09:00:00;NL;0;0,000000
2024-12-26 07:00:00;2024-12-26 08:00:00;DK1;415436;1719,628172
2024-12-26 07:00:00;2024-12-26 08:00:00;DK2;305792;1265,775074
2024-12-26 07:00:00;2024-12-26 08:00:00;NO2;124756;516,406556
2024-12-26 07:00:00;2024-12-26 08:00:00;SE;154015;637,520451
2024-12-26 07:00:00;2024-12-26 08:00:00;GE;0;0,000000
2024-12-26 07:00:00;2024-12-26 08:00:00;NL;0;0,000000
2024-12-26 06:00:00;2024-12-26 07:00:00;DK2;287067;1262,785248
2024-12-26 06:00:00;2024-12-26 07:00:00;DK1;408659;1797,655707
2024-12-26 06:00:00;2024-12-26 07:00:00;NO2;138533;609,394899
2024-12-26 06:00:00;2024-12-26 07:00:00;SE;165739;729,070766
2024-12-26 06:00:00;2024-12-26 07:00:00;GE;0;0,000000
2024-12-26 06:00:00;2024-12-26 07:00:00;NL;0;0,000000
2024-12-26 05:00:00;2024-12-26 06:00:00;DK2;297251;1237,767348
2024-12-26 05:00:00;2024-12-26 06:00:00;DK1;399046;1661,649020
2024-12-26 05:00:00;2024-12-26 06:00:00;NO2;138245;575,659835
2024-12-26 05:00:00;2024-12-26 06:00:00;SE;165456;688,968330
2024-12-26 05:00:00;2024-12-26 06:00:00;GE;0;0,000000
2024-12-26 05:00:00;2024-12-26 06:00:00;NL;0;0,000000
2024-12-26 04:00:00;2024-12-26 05:00:00;DK1;440264;1738,374045
2024-12-26 04:00:00;2024-12-26 05:00:00;DK2;321793;1270,595335
2024-12-26 04:00:00;2024-12-26 05:00:00;NO2;107332;423,799921
2024-12-26 04:00:00;2024-12-26 05:00:00;SE;130608;515,706428
2024-12-26 04:00:00;2024-12-26 05:00:00;GE;0;0,000000
2024-12-26 04:00:00;2024-12-26 05:00:00;NL;0;0,000000
2024-12-26 03:00:00;2024-12-26 04:00:00;DK1;445744;1758,365110
2024-12-26 03:00:00;2024-12-26 04:00:00;DK2;339130;1337,795900
